JournalCode,JournalLib,EcritureNum,EcritureDate,CompteNum,CompteLib,CompAuxNum,CompAuxLib,PieceRef,PieceDate,EcritureLib,Debit,Credit,EcritureLet,DateLet,ValidDate,Montantdevise,Idevise,DateRglt,ModeRglt,NatOp,IdClient
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_383,"0,00","1,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_383,"1,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_383,"1,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_383,"0,00","1,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_383,"1,99","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_383,"0,00","1,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_383,"0,00","1,99",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_384,"66,43","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_384,"0,00","66,43",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_384,"0,00","8,76",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_384,"8,76","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_385,"0,00","2,85",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_385,"2,85","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_385,"0,00","50,35",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_385,"50,35","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_386,"0,00","1,29",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_386,"0,00","7,34",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_386,"0,00","88,45",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_386,"88,45","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_386,"111,33","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_386,"7,34","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_386,"1,29","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_386,"0,00","111,33",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_386,"9,96","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_386,"0,00","9,96",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_387,"0,00","6,06",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_387,"6,06","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_388,"0,00","4,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_388,"0,00","8,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_388,"8,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_388,"4,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_389,"0,00","8,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_389,"0,00","8,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_389,"0,00","8,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_389,"0,00","8,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_389,"0,77","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_389,"8,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_389,"0,00","8,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_389,"8,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_389,"8,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_389,"0,00","8,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_389,"0,00","0,77",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_389,"0,00","8,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_389,"8,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_389,"8,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_389,"8,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_389,"8,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_390,"38,07","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_390,"0,00","28,11",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_390,"10,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_390,"1,93","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_390,"0,00","10,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_390,"0,00","38,07",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_390,"0,00","20,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_390,"0,00","4,67",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_390,"0,00","1,93",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_390,"4,67","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_390,"14,72","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_390,"0,00","76,09",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_390,"28,11","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_390,"0,00","14,72",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_390,"20,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_390,"76,09","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_391,"29,32","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_391,"32,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_391,"0,00","32,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_391,"29,93","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_391,"23,46","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_391,"0,00","32,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_391,"32,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_391,"0,00","29,32",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_391,"0,00","23,46",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_391,"0,00","29,93",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_391,"32,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_391,"0,00","32,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_392,"0,00","13,40",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_392,"7,71","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_392,"13,40","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_392,"0,00","7,71",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_393,"0,00","8,40",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_393,"8,40","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_394,"0,00","8,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_394,"8,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_395,"13,19","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_395,"0,00","13,19",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_396,"0,00","10,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_396,"10,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_396,"0,00","10,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182575,Lib_59,,,1,20190101,Ecriture_396,"10,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_397,"0,00","4800,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_397,"4800,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_398,"600,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_398,"0,00","600,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_399,"0,00","535,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_399,"535,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_399,"0,00","330,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_399,"330,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_400,"0,00","500,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_400,"500,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_401,"500,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_401,"0,00","500,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_402,"0,00","600,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_402,"600,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_402,"0,00","1500,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_402,"1500,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_403,"0,00","1200,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_403,"1200,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_404,"0,00","1500,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_404,"1500,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_405,"100,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_405,"0,00","100,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_406,"3000,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_406,"0,00","3000,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_407,"0,00","2400,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_407,"2400,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_408,"600,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_408,"0,00","600,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_409,"3000,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_409,"0,00","3000,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_410,"0,00","2700,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_410,"2700,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_411,"0,00","1000,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_411,"1000,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_412,"1500,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_412,"0,00","1500,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_413,"2700,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_413,"0,00","2700,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_414,"4800,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_414,"4200,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_414,"0,00","4800,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_414,"0,00","4200,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_415,"1200,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_415,"0,00","1200,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_416,"300,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_416,"0,00","300,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_417,"0,00","500,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_417,"500,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_418,"0,00","1800,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_418,"1800,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_418,"400,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_418,"0,00","400,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_419,"0,00","1000,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_419,"1000,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_420,"500,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_420,"0,00","500,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_421,"0,00","300,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_421,"300,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_422,"0,00","800,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_422,"800,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_423,"0,00","500,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_423,"500,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_424,"1200,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182630,Lib_42,,,1,20190101,Ecriture_424,"0,00","1200,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_425,"72,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_425,"0,00","72,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_426,"0,00","52,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_426,"52,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_427,"51,50","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_427,"0,00","51,50",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_428,"48,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_428,"0,00","48,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_429,"0,00","95,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_429,"95,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_430,"43,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_430,"0,00","43,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_431,"0,00","45,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_431,"45,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_432,"44,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_432,"0,00","44,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_432,"0,00","58,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_432,"58,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_433,"41,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_433,"0,00","41,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_434,"228,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_434,"0,00","228,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_435,"0,00","105,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40182789,Lib_60,,,1,20190101,Ecriture_435,"105,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183085,Lib_61,,,1,20190101,Ecriture_436,"25,20","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183085,Lib_61,,,1,20190101,Ecriture_436,"0,00","25,20",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183085,Lib_61,,,1,20190101,Ecriture_437,"0,00","69,90",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183085,Lib_61,,,1,20190101,Ecriture_437,"69,90","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183085,Lib_61,,,1,20190101,Ecriture_438,"0,00","25,20",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183085,Lib_61,,,1,20190101,Ecriture_438,"25,20","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183085,Lib_61,,,1,20190101,Ecriture_439,"60,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183085,Lib_61,,,1,20190101,Ecriture_439,"0,00","60,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183085,Lib_61,,,1,20190101,Ecriture_440,"115,00","0,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183085,Lib_61,,,1,20190101,Ecriture_440,"0,00","115,00",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183085,Lib_61,,,1,20190101,Ecriture_441,"0,00","874,04",,,20200403,,EUR,,,,
AN,A-NOUVEAU,AN0000001,20190101,40183085,Lib_61,,,1,20190101,Ecriture_441,"874,04","0,00",,,20200403,,EUR,,,,
